DIA,SEM_COMPROMISSO,DURACAO_DIA,INICIO,FIM,DURACAO_COMPROMISSO,TITULO,LOCAL
"24-06-2019","Não","510","17:45","18:20","35","""Cerimônia de Posse do Ministro de Estado Chefe da Secretaria-Geral da Presidência da República, Jorge Antonio de Oliveira; e do Presidente dos Correios, Floriano Peixoto""","""Palácio do Planalto"""
"24-06-2019","Não","510","18:20","18:40","20","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"30-06-2019","Não","585","00:30","02:00","90","""Chegada a Fort Lauderdale/EUA""","""Hollywood International Airport"""
"30-06-2019","Não","585","02:00","10:15","495","""Partida de Fort Lauderdale/EUA para Brasília/DF""","""Base Aérea de Brasília"""
"19-06-2019","Não","375","08:45","10:20","95","""Partida de Brasília/DF para São Paulo/SP""","""Base Aérea de Brasília"""
"19-06-2019","Não","375","10:45","11:45","60","""Cerimônia de assinatura de termo de compromisso entre a CAIXA e o Comitê Paralímpico Brasileiro""","""São Paulo/SP"""
"19-06-2019","Não","375","13:35","14:00","25","""Partida de São Paulo/SP para Guaratinguetá/SP""","""Aeroporto de Congonhas"""
"19-06-2019","Não","375","14:15","15:00","45","""Visita ao Mosteiro das Irmãs Clarissas""","""Guaratinguetá/SP"""
"19-06-2019","Não","375","15:30","16:30","60","""Solenidade Militar de Formatura da 248ª Turma do Curso de Formação de Sargentos da Aeronáutica""","""Guaratinguetá/SP"""
"19-06-2019","Não","375","17:20","18:50","90","""Partida de Guaratinguetá/SP para Brasília/DF""","""Aeroporto Edu Chaves"""
"23-06-2019","Sim","0","""""","""""","""""","""""",""""""
"11-06-2019","Não","585","08:00","09:00","60","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações""","""Palácio da Alvorada"""
"11-06-2019","Não","585","09:00","09:20","20","""Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações; Daniel Figueiredo Borja, Presidente da Associação Brasileira dos Criadores do Cavalo Mangalarga Marchador; João Vita Fragoso de Medeiros, Membro do Conselho Superior da Associação Brasileira dos Criadores do Cavalo Mangalarga Marchador; e Gilson Machado, Presidente do Instituto Brasileiro do Turismo – EMBRATUR""","""Palácio da Alvorada"""
"11-06-2019","Não","585","09:20","09:25","5","""Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio da Alvorada"""
"11-06-2019","Não","585","10:00","11:00","60","""Cerimônia de Comemoração do 154º Aniversário da Batalha Naval do Riachuelo e imposição das condecorações da Ordem do Mérito Naval""","""Brasília/DF"""
"11-06-2019","Não","585","12:20","12:55","35","""Coronel Ricardo Silva Marques, Gerente Executivo de Inteligência e Segurança Corporativa da Petrobras; e Jacson Nazareno Godoy, Gerente Setorial de Inteligência e Segurança Corporativa da Petrobras""","""Palácio do Planalto"""
"11-06-2019","Não","585","13:40","15:10","90","""Partida de Brasília/DF para São Paulo/SP""","""Base Aérea de Brasília"""
"11-06-2019","Não","585","15:10","15:40","30","""Reunião com o Abílio Diniz, Presidente da Península Participações""","""São Paulo/SP"""
"11-06-2019","Não","585","15:45","16:15","30","""Reunião com João Doria, Governador do estado de São Paulo""","""São Paulo/SP"""
"11-06-2019","Não","585","17:00","17:20","20","""Reunião com Paulo Skaf, Presidente da Federação das Indústrias do Estado de São Paulo (FIESP)""","""São Paulo/SP"""
"11-06-2019","Não","585","17:30","18:30","60","""Encontro com Lideranças Empresariais e Cerimônia de Entrega da \""Ordem do Mérito Industrial São Paulo\""""","""São Paulo/SP"""
"11-06-2019","Não","585","19:30","21:00","90","""Jantar em homenagem ao Presidente da República oferecido pelo Presidente da FIESP""","""São Paulo/SP"""
"11-06-2019","Não","585","21:50","23:15","85","""Partida de São Paulo/SP para Brasília/DF""","""São Paulo/SP"""
"14-06-2019","Não","470","08:20","08:55","35","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Senador Flávio Bolsonaro (PSL/RJ); e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"14-06-2019","Não","470","09:00","10:50","110","""Café da manhã com Jornalistas""","""Palácio do Planalto"""
"14-06-2019","Não","470","11:20","12:50","90","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; e Deputado Helio Lopes (PSL/RJ)""","""Palácio do Planalto"""
"14-06-2019","Não","470","18:15","19:50","95","""Partida de Brasília/DF para São Paulo/SP""","""Base Aérea de Brasília"""
"14-06-2019","Não","470","21:10","21:30","20","""Cerimônia de abertura da Copa América Brasil 2019""","""São Paulo/SP"""
"14-06-2019","Não","470","21:30","23:30","120","""Partida de abertura da Copa América 2019: Brasil x Bolívia""","""São Paulo/SP"""
"13-06-2019","Não","540","09:00","09:30","30","""Hamilton Mourão, Vice-Presidente da República; Paulo Guedes, Ministro de Estado da Economia; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Roberto Campos Neto, Presidente do Banco Central; e Joaquim Levy, Presidente do BNDES""","""Palácio do Planalto"""
"13-06-2019","Não","540","09:30","10:30","60","""Solenidade de Lançamento de Linha de Crédito do BNDES para Organizações Filantrópicas""","""Palácio do Planalto"""
"13-06-2019","Não","540","10:30","10:45","15","""Osmar Terra, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"13-06-2019","Não","540","10:45","11:00","15","""Fernando Azevedo, Ministro de Estado da Defesa; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Paulo Gonçalves de Oliveira Júnior, Cirurgião Vascular""","""Palácio do Planalto"""
"13-06-2019","Não","540","11:00","11:35","35","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"13-06-2019","Não","540","12:20","12:30","10","""Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"13-06-2019","Não","540","12:35","12:50","15","""Senador Flávio Bolsonaro (PSL/RJ)""","""Palácio do Planalto"""
"13-06-2019","Não","540","13:30","15:55","145","""Partida de Brasília/DF para Belém/PA""","""Base Aérea de Brasília"""
"13-06-2019","Não","540","16:45","18:05","80","""Cerimônia de entrega habitacional do Residencial Quinta dos Paricás""","""Belém/PA"""
"13-06-2019","Não","540","19:00","19:20","20","""Transmissão ao Vivo (Live) com Pedro Guimarães, Presidente da Caixa Econômica Federal; Deputado PR. Marco Feliciano (PODE/SP); e Deputado Delegado Éder Mauro (PSD/PA)""","""Belém/PA"""
"13-06-2019","Não","540","19:30","21:15","105","""Culto de Celebração e Momento Cívico em Comemoração dos 108 Anos da Assembleia de Deus no Brasil""","""Belém/PA"""
"13-06-2019","Não","540","21:50","22:00","10","""Partida de Belém/PA para Brasília/DF""","""Aeroporto Internacional de Belém – Valde-Cans"""
"07-06-2019","Não","340","06:40","09:30","170","""Partida de Buenos Aires/Argentina para o Rio de Janeiro/RJ""","""Base Aérea Militar Aeroparque"""
"07-06-2019","Não","340","10:10","11:30","80","""Cerimônia de Formatura do Curso Especial de Habilitação para Promoção a Sargento""","""Rio de Janeiro/RJ"""
"07-06-2019","Não","340","12:00","13:30","90","""Partida do Rio de Janeiro/RJ para Brasília/DF""","""Aeroporto do Galeão"""
"01-06-2019","Sim","0","""""","""""","""""","""""",""""""
"09-05-2019","Não","555","09:20","09:40","20","""Café da manhã com Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Floriano Peixoto, Ministro-Chefe da Secretaria Geral da Presidência da República; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República, e parlamentares""","""Palácio do Planalto"""
"09-05-2019","Não","555","10:00","11:50","110","""Demonstração de Capacitação dos Agentes de Segurança do Gabinete de Segurança Institucional""","""Brasília/DF"""
"09-05-2019","Não","555","12:00","13:20","80","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, e integrantes do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"09-05-2019","Não","555","14:45","15:00","15","""Coronel Carlos Alberto Pereira Leonel Marsiglia""","""Palácio do Planalto"""
"09-05-2019","Não","555","15:00","16:40","100","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Marcos Montes, Ministro de Estado da Agricultura, Pecuária e Abastecimento, Substituto; Bento Albuquerque, Ministro de Estado de Minas e Energia; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; Flávio Dino, Governador do estado do Maranhão; Paulo Câmara, Governador do estado de Pernambuco; Camilo Santana, Governador do estado do Ceará; João Azevedo, Governador do estado da Paraíba; Wellington Dias, Governador do estado do Piauí; Fátima Bezerra, Governadora do estado do Rio Grande do Norte; Renan Filho, Governador do estado de Alagoas; Belivaldo Chagas, Governador do estado de Sergipe; João Leão, Vice-Governador do estado da Bahia; Senador Alessandro Vieira (CIDADANIA/SE), Vice-Líder do CIDADANIA no Senado Federal; e Mansueto Almeida, Secretário do Tesouro Nacional""","""Palácio do Planalto"""
"09-05-2019","Não","555","16:40","17:00","20","""Hamilton Mourão, Vice-Presidente da República""","""Palácio do Planalto"""
"09-05-2019","Não","555","17:00","17:20","20","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"09-05-2019","Não","555","17:20","17:25","5","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Senador Nelsinho Trad (PSD/MS); e Deputado Sóstenes Cavalcante (DEM/RJ), Vice-Líder do DEM na Câmara dos Deputados""","""Palácio do Planalto"""
"09-05-2019","Não","555","17:50","18:35","45","""Luiz Henrique Mandetta, Ministro de Estado da Saúde; Jorge Seif, Secretário de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento; Gilson Machado, Secretário de Ecoturismo do Ministério do Meio Ambiente, e Marcelo José Borges, Cirurgião Plástico e Médico Pesquisador; Edmar Maciel Lima Junior, Médico Pesquisador; e Manoel Odorico de Moraes Filho, Médico Pesquisador""","""Palácio do Planalto"""
"09-05-2019","Não","555","19:00","19:35","35","""Transmissão ao Vivo (Live) com Abraham Weintraub, Ministro de Estado da Educação; Jorge Seif, Secretário de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento; Gilson Machado, Secretário de Ecoturismo do Ministério do Meio Ambiente, e Marcelo José Borges, Cirurgião Plástico e Médico Pesquisador; Edmar Maciel Lima Junior, Médico Pesquisador; e Manoel Odorico de Moraes Filho, Médico Pesquisador""","""Palácio do Planalto"""
"09-05-2019","Não","555","19:40","21:25","105","""Deputada Joice Hasselmann (PSL/SP), Líder do Governo no Congresso Nacional; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados, e parlamentares""","""Palácio do Planalto"""
"15-05-2019","Não","520","02:00","09:10","430","""Partida de Manaus/AM para Dallas/EUA""","""Aeroporto Internacional Dallas-Fort Worth"""
"15-05-2019","Não","520","15:00","15:30","30","""Reunião com o ex-Presidente George W. Bush""","""Dallas/EUA"""
"15-05-2019","Não","520","16:30","17:30","60","""Visita ao Sixth Floor Museum""","""Dallas/EUA"""
"17-05-2019","Não","210","14:00","15:00","60","""Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional""","""Palácio do Planalto"""
"17-05-2019","Não","210","15:00","15:30","30","""Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"17-05-2019","Não","210","16:30","17:30","60","""Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento, e Indígenas Guajajaras""","""Palácio do Planalto"""
"17-05-2019","Não","210","19:00","20:00","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio da Alvorada"""
"22-05-2019","Não","630","07:20","07:45","25","""Coronel Carlos Alberto Pereira Leonel Marsiglia""","""Palácio da Alvorada"""
"22-05-2019","Não","630","07:50","08:00","10","""Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"22-05-2019","Não","630","08:10","09:30","80","""Café da manhã com a Bancada do Nordeste""","""Palácio do Planalto"""
"22-05-2019","Não","630","10:15","10:30","15","""Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"22-05-2019","Não","630","10:45","11:45","60","""Paulo Guedes, Ministro de Estado da Ministério da Economia; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República; Marcelo Sampai, Secretário-Executivo do Ministério da Infraestrutura; Ministro Kenneth Félix Haczynski da Nóbrega, Secretário de Negociações Bilaterais no Oriente Médio, Europa e África do Ministério das Relações Exteriores; e Sultan Ahmed Sulayem, Presidente e Diretor da empresa Dubai Ports World""","""Palácio do Planalto"""
"22-05-2019","Não","630","11:50","12:55","65","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"22-05-2019","Não","630","14:30","15:00","30","""Marcos Cintra, Secretário da Receita Federal""","""Palácio do Planalto"""
"22-05-2019","Não","630","15:00","15:30","30","""Datuk Darell Leiking, Ministro da Indústria e Comércio Exterior da Malásia; Lim Juay Jin, Embaixador da Malásia no Brasil; e Embaixador Ary Quintella, Secretário, substituto, de Negociações Bilaterais na Ásia, Oceania e Rússia do Ministério das Relações Exteriores""","""Palácio do Planalto"""
"22-05-2019","Não","630","15:30","15:40","10","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"22-05-2019","Não","630","15:45","16:15","30","""Abílio Diniz, Presidente da Península Participações""","""Palácio do Planalto"""
"22-05-2019","Não","630","16:35","17:15","40","""Deputado Delegado Éder Mauro (PSD/PA)""","""Palácio do Planalto"""
"22-05-2019","Não","630","17:15","17:25","10","""Abraham Bragança de Vasconcellos Weintraub, Ministro de Estado da Educação; e Meyer Joseph Nigri, Empresário""","""Palácio do Planalto"""
"22-05-2019","Não","630","17:25","17:45","20","""Deputada Carla Zambelli (PSL/SP)""","""Palácio do Planalto"""
"22-05-2019","Não","630","17:45","18:10","25","""Deputado Otoni de Paula (PSC/RJ), 1º Vice-Líder do PSC na Câmara dos Deputados; Deputado PR. Marco Feliciano (PODE/SP); e Deputado Abílio Santana (PL/BA)""","""Palácio do Planalto"""
"22-05-2019","Não","630","18:10","19:00","50","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; e Coronel Carlos Alberto Pereira Leonel Marsiglia""","""Palácio do Planalto"""
"22-05-2019","Não","630","19:00","21:10","130","""71º aniversário do Estado de Israel""","""Brasília/DF"""
"21-05-2019","Não","455","08:00","08:15","15","""Hasteamento da Bandeira Nacional""","""Palácio da Alvorada"""
"21-05-2019","Não","455","08:15","11:30","195","""12ª Reunião do Conselho de Governo""","""Palácio da Alvorada"""
"21-05-2019","Não","455","11:30","12:00","30","""Cumprimentos às equipes brasileiras, masculina e feminina, de Atletismo""","""Palácio da Alvorada"""
